"date","proportion"
2001-01-01,0.0656852931703302
2001-02-01,0.0610917878525692
2001-03-01,0.0647054879275347
2001-04-01,0.065142468636648
2001-05-01,0.0502378413440984
2001-06-01,0.0525554264360745
2001-07-01,0.0614522979919538
2001-08-01,0.0707491415952925
2001-09-01,0.106043152748217
2001-10-01,0.121493217263757
2001-11-01,0.0908301204245799
2001-12-01,0.0838907043036919
2002-01-01,0.068200713482166
2002-02-01,0.0523247868638767
2002-03-01,0.0518936648436528
2002-04-01,0.0660050862316723
2002-05-01,0.0670749784481875
2002-06-01,0.0733726198181013
2002-07-01,0.0779757011278103
2002-08-01,0.0818982305466127
2002-09-01,0.0866518633486074
2002-10-01,0.0732738561219078
2002-11-01,0.0744671136485529
2002-12-01,0.0797034922762088
2003-01-01,0.0797152536046882
2003-02-01,0.103258796691751
2003-03-01,0.121933232203931
2003-04-01,0.0831599145125813
2003-05-01,0.0695785866747356
2003-06-01,0.059892304169433
2003-07-01,0.0504675744338242
2003-08-01,0.0660670299207735
2003-09-01,0.0617505120774172
2003-10-01,0.0526401832592514
2003-11-01,0.0683046493044517
2003-12-01,0.0552769716204795
2004-01-01,0.0623112470052396
2004-02-01,0.075937103950525
2004-03-01,0.0623211229843433
2004-04-01,0.0609555018306538
2004-05-01,0.0728381379778991
2004-06-01,0.0507720939590564
2004-07-01,0.054834735063773
2004-08-01,0.0686239662567238
2004-09-01,0.0593924558644589
2004-10-01,0.0605597594422232
2004-11-01,0.0566173041126435
2004-12-01,0.0677079699569288
2005-01-01,0.048687833010953
2005-02-01,0.0572167926023614
2005-03-01,0.0488928603199598
2005-04-01,0.048298518220756
2005-05-01,0.0638206762770415
2005-06-01,0.0622410710970363
2005-07-01,0.0522989083881273
2005-08-01,0.0526030852703032
2005-09-01,0.0769902494577443
2005-10-01,0.0628987308116716
2005-11-01,0.0515526069630759
2005-12-01,0.0415606446140797
2006-01-01,0.0508825079030558
2006-02-01,0.0372925354636654
2006-03-01,0.0527823240589198
2006-04-01,0.0498371619426461
2006-05-01,0.0553781407510172
2006-06-01,0.0482333420889912
2006-07-01,0.0356836816172318
2006-08-01,0.0497273854745989
2006-09-01,0.0485811744765618
2006-10-01,0.0547745765951965
2006-11-01,0.0454553263128962
2006-12-01,0.0545231727965921
2007-01-01,0.0434788177199698
2007-02-01,0.0442558674131475
2007-03-01,0.0457817534799449
2007-04-01,0.0542564203916791
2007-05-01,0.0478388778512149
2007-06-01,0.0402375254808118
2007-07-01,0.0445768129948333
2007-08-01,0.0727000085351102
2007-09-01,0.0738809590539777
2007-10-01,0.0513038747383268
2007-11-01,0.0706727504858287
2007-12-01,0.0692421518440613
2008-01-01,0.0715455318043293
2008-02-01,0.0736519144522416
2008-03-01,0.0610563346999539
2008-04-01,0.0551418472724952
2008-05-01,0.0608221844847319
2008-06-01,0.054794106470446
2008-07-01,0.0647281790185897
2008-08-01,0.0583733659458432
2008-09-01,0.0779392067528702
2008-10-01,0.106256419785586
2008-11-01,0.0776038958301126
2008-12-01,0.0838474414899906
2009-01-01,0.0890032708452612
2009-02-01,0.076755275974026
2009-03-01,0.0812212161866082
2009-04-01,0.0722590584175499
2009-05-01,0.0579217851479663
2009-06-01,0.0561469534050179
2009-07-01,0.0666206893022018
2009-08-01,0.0601971740755241
2009-09-01,0.0668427927315279
2009-10-01,0.0605361599538203
2009-11-01,0.0638111095738133
2009-12-01,0.0700555640558617
2010-01-01,0.0630236469077024
2010-02-01,0.0796461654474271
2010-03-01,0.0693522465686092
2010-04-01,0.069856395212494
2010-05-01,0.0823905842858531
2010-06-01,0.0821956426576983
2010-07-01,0.0836994629389564
2010-08-01,0.0868288167670807
2010-09-01,0.0801079622132254
2010-10-01,0.0624709984488313
2010-11-01,0.0878764915244762
2010-12-01,0.0930488441017573
2011-01-01,0.0691527145162597
2011-02-01,0.0600965598084698
2011-03-01,0.100372936645416
2011-04-01,0.0727216335311401
2011-05-01,0.0779716572179983
2011-06-01,0.087515223951535
2011-07-01,0.086201275119038
2011-08-01,0.126646716250674
2011-09-01,0.101047296168149
2011-10-01,0.101420936774611
2011-11-01,0.109250869448207
2011-12-01,0.102112408039263
2012-01-01,0.0881955703924086
2012-02-01,0.073034700444076
2012-03-01,0.0629501744112317
2012-04-01,0.0750844326043054
2012-05-01,0.0948875444055213
2012-06-01,0.0830449140541068
2012-07-01,0.107505445120563
2012-08-01,0.0947465677530944
2012-09-01,0.0836436913090899
2012-10-01,0.0854715420982535
2012-11-01,0.0793217642570738
2012-12-01,0.0796477506056384
2013-01-01,0.0785776125951047
2013-02-01,0.0850556168651727
2013-03-01,0.0835114431303899
2013-04-01,0.0893928039225528
2013-05-01,0.0587737084365581
2013-06-01,0.0747703763849418
2013-07-01,0.0799696114188957
2013-08-01,0.0717538907605484
2013-09-01,0.0791660022467844
2013-10-01,0.0779782096221703
2013-11-01,0.0535062170642028
2013-12-01,0.0632717329088655
2014-01-01,0.0558552300001362
2014-02-01,0.0746315007679601
2014-03-01,0.083617313045549
2014-04-01,0.0604667721797859
2014-05-01,0.0609101040491832
2014-06-01,0.0549280681987365
2014-07-01,0.0649691157746311
2014-08-01,0.0778032789883233
2014-09-01,0.0810500441151732
2014-10-01,0.0811898697425204
2014-11-01,0.0759424828269462
2014-12-01,0.0841211192376559
2015-01-01,0.0942552424483577
2015-02-01,0.0933824692667765
2015-03-01,0.0703843164349253
2015-04-01,0.0655941046232088
2015-05-01,0.0751988760418447
2015-06-01,0.0651759436758379
2015-07-01,0.0657764614342009
2015-08-01,0.0882971602527072
2015-09-01,0.0849693414308796
2015-10-01,0.0925666100023679
2015-11-01,0.0817749389949059
2015-12-01,0.0729739387491574
2016-01-01,0.117452563116099
2016-02-01,0.113179207540639
2016-03-01,0.095836647286859
2016-04-01,0.0903584184209421
2016-05-01,0.0910866108049123
2016-06-01,0.124327761564253
2016-07-01,0.153992050629004
2016-08-01,0.124516472212553
2016-09-01,0.106789097087785
2016-10-01,0.101007055418199
2016-11-01,0.124647073760113
2016-12-01,0.159330550278572
2017-01-01,0.158018074098738
2017-02-01,0.139167575022802
2017-03-01,0.110057092665788
2017-04-01,0.135976163671746
2017-05-01,0.100012105522912
2017-06-01,0.0951374207188161
2017-07-01,0.0944023710774738
2017-08-01,0.0945510735198438
2017-09-01,0.0851464880920944
2017-10-01,0.11017176544703
2017-11-01,0.102958210495549
2017-12-01,0.0888248737220758
2018-01-01,0.0879271382592618
2018-02-01,0.0814092283924618
2018-03-01,0.0932493727744164
2018-04-01,0.0899844981062119
2018-05-01,0.0994919859922719
2018-06-01,0.110289994392374
2018-07-01,0.0936418510496336
2018-08-01,0.100798199609126
2018-09-01,0.0989877977625003
2018-10-01,0.107588183287095
2018-11-01,0.111492183952779
2018-12-01,0.101358585207728
2019-01-01,0.134214678726165
2019-02-01,0.120772562438187
2019-03-01,0.119293989862419
2019-04-01,0.100793390573713
2019-05-01,0.0953451015614205
2019-06-01,0.0950301395909045
2019-07-01,0.118220050342912
2019-08-01,0.11268028358669
2019-09-01,0.118787046170956
2019-10-01,0.106421318683544
2019-11-01,0.11235402477565
2019-12-01,0.0930361152381059
2020-01-01,0.111721041455198
2020-02-01,0.124989262392076
2020-03-01,0.180238000312018
2020-04-01,0.139030443242535
2020-05-01,0.151710749665307
2020-06-01,0.126577285192173
2020-07-01,0.111750466050851
2020-08-01,0.105371973960696
2020-09-01,0.108520565737968
2020-10-01,0.1307528562589
2020-11-01,0.116819472831125
2020-12-01,0.0932443334777033
2021-01-01,0.105082110787131
2021-02-01,0.0876292985202279
2021-03-01,0.0930727822740114
